set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,db_set_code_other,db_set_name_other,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,60dfdff2-f1c9-4a3d-9ef5-fb39d434ef04,149,Tranquill,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,097db240-124f-423c-8ffa-0cb2fab6c6f0,151,Audino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,29d7cd1d-1ddb-4c38-baf3-71834690a235,154,Rufflet,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e73e86fb-27c6-4f02-911e-44e34a5b06ec,157,Kyurem ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,4209ae0c-117e-4455-873f-4ba696601dcb,150,Unfezant,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,345582db-9e25-412e-a32a-43294ab405e0,152,Minccino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,f138b9d0-8a23-4cfb-8c15-fe02ac105d75,155,Braviary,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,076888f3-c87f-402c-a284-ae12ac2a5868,161,Genesect ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,d05cf686-7095-409c-b572-aff1d203ad49,158,Zekrom ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,20f49ea8-6214-43cc-8b12-3e92134b2d28,159,Meloetta ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1f724ca6-ee6c-4d23-aa15-c3d44fc31129,163,N's Plan,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,9fec19a3-7321-4ccb-af47-7f256deb5333,167,Meloetta ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,032661fb-5188-469f-a1ea-8fdd9986eabd,165,Kyurem ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1ca4f8d7-a19a-42ed-97e0-b5c1654eca00,171,Victini,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3787d9dd-968c-456f-a438-20f305408648,172,Zekrom ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1289f56b-667f-407e-9978-162e4a82a293,064,Pawniard,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,1b6f0054-3dfd-4334-a9ac-0f4729bebaa6,043,Golurk,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,e8e24795-8a4c-4e37-bd2a-6945e27a8711,044,Meloetta ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,551a8559-d410-4d29-aa73-704cfa9a5d39,063,Klinklang,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,093647d3-31e4-4290-822e-d38dc6174094,067,Genesect ex,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2680b502-a93a-4405-b4bd-aff64d97beba,061,Klink,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3ebae3c3-8730-4219-a0c3-b467612f0667,062,Klang,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,3ebc73d3-01cf-411d-8a93-3710659c0310,066,Cobalion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
sv10.5b,Black Bolt,BLK,Black Bolt & White Flare,https://bulbapedia.bulbagarden.net/wiki/Black_Bolt_%26_White_Flare_%28TCG%29,2bc4533d-09b6-40fd-9ef9-d21e22cb649a,086,Prism Energy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,62d4623b-8345-4b80-8377-b62be25f61e5,BW57,Haxorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,ebe02134-438e-4995-9ea3-c0ecd7cac594,BW98,Mew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,e65de76b-7145-4627-beee-d7ed794934bf,BW58,Black Kyurem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,7b465a74-9bd1-4478-8906-f59f5721a53c,BW59,White Kyurem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,06408290-0609-45b0-869f-3645657bc8ac,BW60,Keldeo,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,712dddc5-4650-4e08-bab2-4b874b2a7163,BW62,Black Kyurem-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,019ace68-6fc4-4482-a125-6ae4ad4c9193,BW01,Snivy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,49cec563-ce76-4034-a572-6d9d161e2aca,BW02,Tepig,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,706cc2be-7c31-43d4-b5de-eebf2217210f,BW03,Oshawott,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,5e3bf220-307f-4dbb-91f3-12bafcf645e2,BW06,Snivy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,4da6f565-99a9-4f22-af4f-946456ba55cd,BW07,Tepig,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,0f4dcebc-5968-4de5-9759-bdcb40406d6d,BW09,Zoroark,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,3ffd9997-db19-4c0c-aaf3-90b323550589,BW10,Axew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,eed40ead-125e-4bcd-9b15-954bf9636be0,BW100,N,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,29817ed0-a8b3-4eb5-a7c2-467c3d9f0175,BW101,Genesect,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2aee0ad7-37fa-4a51-a2de-043e903a4fdf,BW11,Pansage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2f05b989-bbb9-4867-8560-62679f918194,BW13,Minccino,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,e8ee2b13-9059-40b5-8739-92126e045ae5,BW14,Pansage,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,46cb9904-e656-4a9a-8759-7dad054af586,BW15,Pidove,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,59699cb7-9c43-4362-b557-a544eb9a290f,BW16,Axew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,e89aea23-0585-4940-8ee9-f877ed3a467b,BW18,Darumaka,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,9ac48bd8-d71b-4fbb-8c70-063ce4d8924b,BW19,Zoroark,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,75a4bcd3-4acd-4e3d-9ed8-97130766545d,BW20,Serperior,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,f915bc0b-7f36-45fc-9111-d5eb7159d437,BW22,Samurott,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,96ff2668-077d-435d-9a1a-0b45182268bc,BW23,Reshiram,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,a13c7075-7915-4029-8e81-68453985ff61,BW24,Zekrom,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,6d5e1d79-9600-491a-92ae-3be39149db05,BW26,Axew,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,b36033bf-c345-4230-9793-cebad6d8b9a9,BW27,Litwick,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,42f0ff8a-65b3-46b0-99e6-4fb699205e4f,BW29,Victory Cup,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,971e4f89-68dd-4159-b365-6b6b4f9794b0,BW30,Victory Cup,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,731785ca-0f72-4339-b6c6-82de69800f49,BW63,White Kyurem-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,1abd5c8b-bae3-484d-946c-5a83dbae9668,BW32,Victini,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,6be6783a-aa20-41a8-8928-045f997df4af,BW33,Riolu,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,6f0700c5-9975-4ab1-9dcd-119b6be7ade2,BW08,Oshawott,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,210105b5-fa2b-45cf-ba14-ecfba1c8305f,BW12,Zorua,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,f3275b7c-3e4e-44fa-937b-f99765691f55,BW21,Emboar,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,33fea076-bd38-4458-a5c1-4ec237063ac1,BW25,Scraggy,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,1e528857-2f1b-4d11-9a26-677c27bfd363,BW39,Battle City,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,293b9783-8dfe-49a1-a2cc-32e353c63b2a,BW44,Kyurem,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,e83b9c4f-54db-40aa-931a-74bde8569f22,BW54,Pikachu,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,13fcc421-274d-46d2-99e9-827831e7866b,BW69,Meloetta,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,5b51f380-a680-48b2-9102-e5a48de25bb5,BW76,Electrode,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,13889c25-e71f-46e2-905a-6f53b24acaa9,BW85,Lucario,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,da331985-3a4b-4af4-bb06-788dea8eca66,BW90,Glaceon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,f86f7e30-27b9-469d-bb17-49620d7c0e79,BW99,Genesect,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,5ef60588-3419-420a-bdae-cd1f87004b46,BW34,Luxio,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,aaade36f-40b8-462d-b582-25dfd15f33ff,BW61,Keldeo-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,bb477f2c-0413-4899-a5ad-ba19cee657c2,BW65,Jigglypuff,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,5d4192f9-cece-40e4-b852-5eb3443ddf06,BW31,Victory Cup,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,c22e444f-47c6-43f9-a142-1b96d8d82bdb,BW74,Giratina,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,f949272f-89ad-4358-9fea-6436de9d4b22,BW17,Ducklett,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,3ca4ce55-57e2-48d2-8e2b-dfbe1a087fb4,BW89,Vaporeon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,ccbf0aa7-bfc1-404c-b493-3f0f26915e18,BW35,Meowth,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,8a8c1709-ba5e-42ac-b828-ca569c7c7225,BW36,Reshiram-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,dd6e792c-d3f5-440b-b03e-cbf51f97b485,BW38,Zekrom-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2e4b9e72-25d1-4293-9f15-205906f7ff17,BW40,Volcarona,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,ea109fc2-a8bf-4e28-869c-434c1c1b0d86,BW41,Thundurus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2154e8e8-f2c3-427d-8a67-165bb1f7c1e9,BW42,Tornadus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,6caddf4a-f625-41f5-928c-a27e97a52bc6,BW43,Landorus,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2c4ab013-a84e-4ae4-9546-d67e4894cafe,BW45,Mewtwo-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,a59d6d8e-5dfd-4ab9-bdb0-3eb2db0d1c71,BW46,Darkrai-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,3fa197b0-3036-4ba4-8b64-43f912715536,BW47,Rayquaza-EX,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,f4e48108-4b5d-43f7-9b83-02b505ca86df,BW05,Zekrom,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,a29108af-046f-4ba1-9b54-34b161ff815e,BW70,Virizion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,273aa4ad-9662-4055-91b7-d150a218ceb2,BW73,Darkrai,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,4b1275ca-f530-4fda-a7f0-6e6cce116c0f,BW75,Metagross,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,53b709dc-d0b8-4804-9fb6-89265666da00,BW77,Pikachu,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,ef8466cb-6c44-4980-a40f-89f23ca0653b,BW71,Terrakion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,497c2742-9763-4de1-9f54-96b8e6031661,BW72,Cobalion,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,890cb7c7-f0b8-4cde-9e3a-b216b33d7596,BW84,Porygon-Z,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,bedf5073-9409-4709-887e-30748b165660,BW87,Leafeon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,69712198-94b8-47d7-aac6-2c1fa044128a,BW88,Flareon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,2c913782-8cf7-460e-8953-d88a9c2d9275,BW91,Jolteon,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
wp,W Promotional,WP,Wizards Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/Wizards_Black_Star_Promos_%28TCG%29,0f98167b-a391-4a76-a02a-09ae0d33de58,BW86,Genesect,,,,,,,,multiple_db_sets_map_to_same_bulbapedia_page_lane
