set_code,set_name,printed_set_abbrev,page_base,page_url,db_card_print_id,db_number,db_name,db_variant_key,bulba_number,bulba_name,bulba_lane,bulba_notes,reason
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,6611c72d-5fcb-4253-813f-766b25f2184d,DP25,Tropical Wind,,DP25,Tropical Wind [Finalist],DP Black Star Promos,2008 World Championships },same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,9e9b2bf6-317a-41d8-949f-6d276cfe57f5,DP40,Regigigas,,DP40,Regigigas [Cosmos Holo],DP Black Star Promos,,same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,9e9b2bf6-317a-41d8-949f-6d276cfe57f5,DP40,Regigigas,,DP40,Regigigas [Non Holo],DP Black Star Promos,Dutch DVD Exclusive},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,a9cb11ec-b7aa-4e82-9469-48305426e379,DP41,Toxicroak G,,DP41,Toxicroak,DP Black Star Promos,},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,64396cfe-8a54-4fcf-8981-37f464c155c6,DP42,Carnivine G,,DP42,Carnivine,DP Black Star Promos,},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,dd48a6fe-8ad0-421b-95eb-8f754d4cfc76,DP43,Probopass G,,DP43,Probopass,DP Black Star Promos,Rising Rivals Three Pack Blisters},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,f39724df-ac3f-4684-bc56-ea9042bb07da,DP45,Charizard G LV.X,,DP45,Charizard LV.X,DP Black Star Promos,},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,d32d3a1c-2441-41e2-b4bf-58f65befa432,DP46,Garchomp C LV.X,,DP46,Garchomp LV.X,DP Black Star Promos,2009 Fall Collector's Tins},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,eb86eeee-6c46-4004-a0de-d1d170976ca2,DP47,Rayquaza C LV.X,,DP47,Rayquaza LV.X,DP Black Star Promos,2009 Fall Collector's Tins},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,3087efa0-9ef8-4365-8820-bcc14e26a7e8,DP48,Tropical Wind,,DP48,Tropical Wind [Top Thirty-Two],DP Black Star Promos,2009 World Championships},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,3087efa0-9ef8-4365-8820-bcc14e26a7e8,DP48,Tropical Wind,,DP48,Tropical Wind [Top Sixteen],DP Black Star Promos,2009 World Championships},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,3087efa0-9ef8-4365-8820-bcc14e26a7e8,DP48,Tropical Wind,,DP48,Tropical Wind [Quarter-Finalist],DP Black Star Promos,2009 World Championships},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,3087efa0-9ef8-4365-8820-bcc14e26a7e8,DP48,Tropical Wind,,DP48,Tropical Wind [Semi-Finalist],DP Black Star Promos,2009 World Championships},same_set_same_number_different_name
dpp,DP Black Star Promos,PR-DPP,DP Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/DP_Black_Star_Promos_%28TCG%29,3087efa0-9ef8-4365-8820-bcc14e26a7e8,DP48,Tropical Wind,,DP48,Tropical Wind [Finalist],DP Black Star Promos,2009 World Championships},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,009cbfaa-e544-48ff-892a-d9b944b52e9f,HGSS10,Latias,,HGSS10,Latias [Cosmos Holo],HGSS Black Star Promos,,same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,009cbfaa-e544-48ff-892a-d9b944b52e9f,HGSS10,Latias,,HGSS10,Latias [Cracked Ice Holo],HGSS Black Star Promos,},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,5fcb9868-4b01-4e00-a863-25a2e9e80700,HGSS11,Latios,,HGSS11,Latios [Cosmos Holo],HGSS Black Star Promos,Unleashed Blisters,same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,5fcb9868-4b01-4e00-a863-25a2e9e80700,HGSS11,Latios,,HGSS11,Latios [Cracked Ice Holo],HGSS Black Star Promos,Call of Legends Knock Out Collection},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,7563ffed-0a77-44e8-9c63-71a43939e4c5,HGSS18,Tropical Tidal Wave,,HGSS18,Tropical Tidal Wave [Top Thirty-Two],HGSS Black Star Promos,2010 World Championships},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,7563ffed-0a77-44e8-9c63-71a43939e4c5,HGSS18,Tropical Tidal Wave,,HGSS18,Tropical Tidal Wave [Top Sixteen],HGSS Black Star Promos,2010 World Championships},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,7563ffed-0a77-44e8-9c63-71a43939e4c5,HGSS18,Tropical Tidal Wave,,HGSS18,Tropical Tidal Wave [Quarter Finalist],HGSS Black Star Promos,2010 World Championships},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,7563ffed-0a77-44e8-9c63-71a43939e4c5,HGSS18,Tropical Tidal Wave,,HGSS18,Tropical Tidal Wave [Semi-Finalist],HGSS Black Star Promos,2010 World Championships},same_set_same_number_different_name
hsp,HGSS Black Star Promos,PR-HS,HGSS Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/HGSS_Black_Star_Promos_%28TCG%29,7563ffed-0a77-44e8-9c63-71a43939e4c5,HGSS18,Tropical Tidal Wave,,HGSS18,Tropical Tidal Wave [Finalist],HGSS Black Star Promos,2010 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,beedc951-bf46-46b2-90c3-6372a02adeff,SM01,Rowlet,,SM01,Rowlet [Sequin Holo],SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,0ffa069c-e46e-466a-8c39-87c7611c05c6,SM02,Litten,,SM02,Litten [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8705ea1b-267c-4909-a7d9-87c45da1f8aa,SM03,Popplio,,SM03,Popplio [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,22422958-332b-4714-a1a7-6179f904d4a6,SM04,Pikachu,,SM04,Pikachu [Sequin Holo],SM Black Star Promos,"Sun & Moon midnight launch (February 3, 2017)",same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,4b2e1a7b-817e-45fc-9ac5-0de5e6025c90,SM06,Rockruff,,SM06,Rockruff [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,ffd53328-4968-4b9d-a073-f649cee1da6e,SM40,Jangmo-o,,SM40,Jangmo-o [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,da3c1405-9f2d-40a6-8991-b68ee68d0687,SM42,Cosmog,,SM42,Cosmog [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,5036e7c7-935a-40ef-b1cf-15f5dbb8a02b,SM65,Alolan Raichu,,SM65,"Alolan Raichu [Non Holo; ""25"" and ""56"" Pikachu Deck stamp]",SM Black Star Promos,,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,cbd5aefc-d135-445d-b2d7-237c84808579,SM66,Pheromosa-GX,,SM66,Pheromosa,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2056d138-139c-4817-87ec-0e89226edcd2,SM67,Celesteela-GX,,SM67,Celesteela,SM Black Star Promos,Ultra Beasts GX Premium Collection—Pheromosa & Celesteela},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,97453838-6c44-4078-b52c-03d58bb489cc,SM68,Xurkitree-GX,,SM68,Xurkitree,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,b8c845ce-611f-4873-9e57-bd4fb3838b54,SM69,Buzzwole-GX,,SM69,Buzzwole,SM Black Star Promos,Ultra Beasts GX Premium Collection—Buzzwole & Xurkitree},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Top Thirty-Two],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Top Sixteen],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Quarter Finalist],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Semi-Finalist],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Finalist],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,8a18c53e-8047-4695-8aaf-9f6b618864ed,SM78,Champions Festival,,SM78,Champions Festival [Champion],SM Black Star Promos,2017 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,9f8ecc3e-c562-42da-ba19-5b209c0e6adf,SM86,Pikachu,,SM86,Pikachu [Sequin Holo],SM Black Star Promos,General Mills Sun & Moon Mini Packs},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,9f8ecc3e-c562-42da-ba19-5b209c0e6adf,SM86,Pikachu,,SM86,Pikachu [Build-A-Bear stamp],SM Black Star Promos,,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,ec3e4766-b29e-4a0a-9058-bbec908dd1e6,SM101,Dawn Wings Necrozma-GX,,SM101,Dawn Wings Necrozma,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,2ce30a7d-eaee-4092-975a-b1791e93a25c,SM102,Dusk Mane Necrozma-GX,,SM102,Dusk Mane Necrozma,SM Black Star Promos,Necrozma Prism Tins},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,0012ad37-0f0a-4b16-9a25-4f57cfd5c689,SM125,Naganadel-GX,,SM125,Naganadel,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,6944ce0b-c85d-4291-a971-e2b5ed6f3bba,SM126,Ultra Necrozma-GX,,SM126,Ultra Necrozma,SM Black Star Promos,,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,6944ce0b-c85d-4291-a971-e2b5ed6f3bba,SM126,Ultra Necrozma-GX,,SM126,Ultra Necrozma,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a2c14949-1db7-46ac-bf9c-a531b353bff3,SM127,Alolan Sandslash,,SM127,"Alolan Sandslash [""16"" Alolan Sandslash Deck Stamp]",SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a2c14949-1db7-46ac-bf9c-a531b353bff3,SM127,Alolan Sandslash,,SM127,"Alolan Sandslash [Holo; ""30"" Alolan Sandslash Deck Stamp]",SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,d9f253c3-01ae-4149-a477-e11b674de5b8,SM128,Alolan Ninetales,,SM128,"Alolan Ninetales [""17"" Alolan Ninetales Deck Stamp]",SM Black Star Promos,Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,d9f253c3-01ae-4149-a477-e11b674de5b8,SM128,Alolan Ninetales,,SM128,"Alolan Ninetales [Holo; ""30"" Alolan Ninetales Deck Stamp]",SM Black Star Promos,Sun & Moon Trainer Kit: Alolan Sandslash & Alolan Ninetales},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Top Thirty-Two],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Top Sixteen],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Quarter Finalist],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Semi-Finalist],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Finalist],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3cf53009-c92a-4bf4-8ad8-2c446534e4f1,SM148,Champions Festival,,SM148,Champions Festival [Champion],SM Black Star Promos,2018 World Championships},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,711e6528-e641-48ec-9daf-7d3a79e1d02c,SM166,Magikarp & Wailord-GX,,SM166,Magikarp & Wailord,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,ac8b7cbf-6e3b-4726-bf49-c168d6b2df0f,SM167,Celebi & Venusaur-GX,,SM167,Celebi & Venusaur,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,480eda70-eb35-42fa-af0c-1505551282a2,SM168,Pikachu & Zekrom-GX,,SM168,Pikachu & Zekrom,SM Black Star Promos,Tag Team Tins},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,51a8afe1-1678-461b-8af6-3de63837eed7,SM169,Eevee & Snorlax-GX,,SM169,Eevee & Snorlax,SM Black Star Promos,Tag Team Tins},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,64f55711-ca7a-400d-b977-96ddb25efe98,SM170,Detective Pikachu,,SM170,Detective Pikachu [Cosmos Holo],SM Black Star Promos,,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,64f55711-ca7a-400d-b977-96ddb25efe98,SM170,Detective Pikachu,,SM170,Detective Pikachu [Sheen Holo; Detective Pikachu Stamp],SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,26a2de64-f7ae-4605-9e69-e142004f8821,SM186,Flareon,,SM186,"Flareon [""27"" and ""44"" Charizard Deck stamp]",SM Black Star Promos,Pokémon Battle Academy},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,d5645154-a1c4-4b41-854e-5b3d27a409a8,SM190,Detective Pikachu,,SM190,Detective Pikachu [Sheen Holo],SM Black Star Promos,theatrical release,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,d5645154-a1c4-4b41-854e-5b3d27a409a8,SM190,Detective Pikachu,,SM190,Detective Pikachu [Water Web Holo; Detective Pikachu Stamp],SM Black Star Promos,Detective Pikachu Blu-Ray & DVD release},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,a76c9f1b-5e6f-4e03-9f41-6dd22966ff10,SM191,Mewtwo & Mew-GX,,SM191,Mewtwo & Mew,SM Black Star Promos,},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,3d259c6c-5cde-47d2-8027-a05a5ddca21b,SM192,Lucario & Melmetal-GX,,SM192,Lucario & Melmetal,SM Black Star Promos,Power Partnership Tins},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,26ad0167-a0d4-4385-8c96-9b4382ee46ca,SM193,Garchomp & Giratina-GX,,SM193,Garchomp & Giratina,SM Black Star Promos,Power Partnership Tins},same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,0dff140a-e128-4137-a521-342c9a402c2e,SM198,Bulbasaur,,SM198,Bulbasaur [Cosmos Holo],SM Black Star Promos,In-store event,same_set_same_number_different_name
smp,SM Black Star Promos,PR-SM,SM Black Star Promos,https://bulbapedia.bulbagarden.net/wiki/SM_Black_Star_Promos_%28TCG%29,0dff140a-e128-4137-a521-342c9a402c2e,SM198,Bulbasaur,,SM198,Bulbasaur [Sheen Holo; Detective Pikachu Stamp],SM Black Star Promos,},same_set_same_number_different_name
