set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
A4,Wisdom of Sea and Sky,,7497c1c0-8533-446c-a9ab-5b5efa0ec156,211,Lugia ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,4d308277-5683-41d7-8ee6-57ecc45ae895,215,Gyarados,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,b421535c-748c-4908-97c4-05fe2d9b4339,216,Vaporeon,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,2ada4030-3c9d-4601-b4ad-dc792a48fb07,219,Jolteon,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,3bdeea70-d282-4fea-a800-3cd3903cf8ee,222,Primeape,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,955aa4aa-23fa-49e9-a009-d40b35113bfd,226,Nidoran♂,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,71624989-2846-437d-9156-4162eb11a058,228,Nidoking,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,3ac69b69-b43b-49af-9d2f-6e27b5269376,235,Glaceon ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,95434581-bb69-4670-83c7-fa7b50bae8bf,224,Nidorina,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,ac5a5472-a72a-4977-b444-b0a8d029640e,233,Leafeon ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,06bd1d96-8b74-4468-8e1f-a84d00b73899,240,Ho-Oh ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,cef2ccd7-6b11-48ee-b507-b1b0c8ea9a3b,230,Lickitung,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,6e3ca60c-5cc3-48ef-bfa3-70bd8a8ce587,231,Eevee,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,22670f1d-e7f9-46e0-8f35-178cb1a4bff3,232,Yanmega ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,dc6998d2-60f5-4e35-be2b-77deb297b8b2,236,Pachirisu ex,,domain_not_comparable,digital_only_excluded
A4,Wisdom of Sea and Sky,,eb3b54c7-dc69-4a54-83a4-62f8e1e78c5d,239,Lickilicky ex,,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,3df02103-2bc2-4bd5-9c6e-9d2e189142b4,033,Mismagius,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,f1041b82-166f-4d65-bef7-2a66f832271b,002,Skiploom,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,591e999d-dba4-4d34-a63f-081a518190ed,058,Lickilicky,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,69114d93-2690-4643-9a00-c2bdd7712590,003,Jumpluff ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,05c9edd1-3533-4cfa-bf96-08bcdfdb937f,084,Traveling Merchant,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,2be4be2d-023c-422f-9fa0-9934c0e46fe5,094,Golduck,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,2827a8ea-ae1f-4f5d-a176-88b1da21a625,098,Gible,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,523a5539-0a6a-42e7-9e40-2ee843e32f35,102,Mew ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,0c671ceb-35ce-4182-8883-7fec3d390e4a,021,Feebas,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,e8f2d7f9-67f2-4bc5-8f3a-f550cf5d79b1,007,Durant,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,688cb6a6-9df1-4c4d-9730-c06090605d1d,009,Magcargo,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,e8f0dc9b-458d-4d40-ae9d-aceca64ce6ea,013,Poliwag,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,20983fbe-46e1-4c62-827a-eefa5d98ddc3,055,Altaria,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,aa6c4ac4-90a1-4612-b47c-1f0090e6dd21,061,Ursaring,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c34b2951-0e1a-4b4f-b8d6-7c60d39069b1,067,Inflatable Boat,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c22b0037-1a1c-44cf-9ea2-81150504b929,073,Stunfisk,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,9310fb42-2f48-4ad4-9002-3f8d5ec87276,081,Raikou ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,4ee6fa5f-61de-45e1-bd69-847ad1ec26bc,085,Morty,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,4a35ed87-8b6e-40c7-9609-073d3af3fcb7,089,Poliwrath ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,019ffdfc-1a0d-46a0-9d45-47dfbefa8e78,040,Diglett,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,79e19390-e11f-4886-8cb7-bbc75c08ba9f,049,Zorua,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,17129f8b-3238-4721-9a6c-b79d38de38b6,020,Suicune ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,62f4193f-f2ca-417e-b7c5-5d467c54e537,001,Hoppip,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,0bc51a46-82da-4f99-ac24-8b1c0e972e33,004,Sunkern,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,d64740cd-2d77-4968-a04e-5e84bedb5004,026,Tynamo,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,5079af3f-8070-4534-8e04-9bc84b828ed8,053,Skrelp,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,eb790e02-b2f7-4e22-bf67-14d3d449e933,078,Jumpluff ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c03a67ee-ca0d-4625-b5c7-06a529708573,083,Whitney,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,cb0c9b76-318e-4756-a1e7-dbdc8a824fe3,095,Krabby,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,80ef0758-a810-46bb-a768-4e7033ac48d3,068,Memory Light,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,3015af8d-c177-421c-9c9e-75f468f2720d,071,Morty,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,dd226a1b-7f19-4f11-8c39-23722867cde5,006,Celebi,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,394d7a39-1894-47d1-871d-b5a913241b5e,012,Talonflame,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,527b9bb8-b0fe-466d-8c06-897ee25ed14e,005,Sunflora,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,1a77d45f-003b-4ba8-900a-de9469f3c329,008,Slugma,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,7a7fbd42-1a1e-4484-8a13-f7dc57180466,010,Entei ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,3bd1f475-a83b-4ba3-ab4c-187fe342db67,024,Cryogonal,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,37aeb22e-1bc7-43d8-9882-306aae2f0536,011,Fletchinder,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,b7fc4988-9651-4bfd-b6f7-64ca619c4450,014,Poliwhirl,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,dbd18181-ce6d-4278-8ab7-d65a16b4df13,015,Tentacool,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,44e71255-af7a-47fe-8b29-d228d30e3ab7,019,Jynx,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,bfc8c382-ec79-4e83-aec4-b806f4f91d2e,022,Milotic,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,6cf43b03-d864-4d85-aa62-45720200a71e,016,Tentacruel,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,4e7b98b6-a498-4bfd-a6bb-cd08e8fff981,017,Slowpoke,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,518f42af-3d06-4dc1-812c-1343f9de38cb,018,Slowking,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,5de9875c-c35a-4bcf-ae3e-05036905354c,023,Mantyke,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c93ee56a-f84f-4377-85d3-d07781bbc5ed,025,Raikou ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,42d20687-5a3c-4067-8dad-42b064c44ab4,027,Eelektrik,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,cf4b2742-9f02-4789-b3d2-8df9ffe66e82,030,Yamper,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,ea24b803-550e-4042-9fe3-9a7ac71e53d7,031,Boltund,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,bf38d335-0381-466b-8ca8-1e6e028f9436,034,Galarian Corsola,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,cdf74636-8fd5-4458-b706-8efb92f5eeb3,037,Latios,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,08f59e03-f26f-46f0-8e8b-71fc531a1107,028,Eelektross,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,41ebdda9-7707-45b9-8b7d-4abe988ed4d2,032,Misdreavus,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,09bba6f2-e9ea-44fe-87fb-bc790136b62d,036,Latias,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,dfdcd233-b8d9-464a-b9c9-6a635001e8aa,039,Jellicent,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,8b2132df-ace2-41fe-ae6d-42aeb5977a9b,045,Relicanth,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c7989e06-1cf9-4ce7-9277-9e428ad9e54c,029,Stunfisk,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,0d499cc8-d1d4-4b9b-b013-cd6834ed190b,035,Galarian Cursola,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,242b4b1c-4dd8-42c6-bfd0-343ffef4dae3,038,Frillish,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,97e5fd5f-a570-4d62-b6a1-375e110db878,044,Donphan,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,7a032198-71a1-41bd-b4c8-3ac566ada0e0,047,Crustle,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,61a9af1e-4128-4ea2-8e57-8cb379f87461,041,Dugtrio,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,8971480d-9e75-4f69-a1e8-fc6d7584bd4a,042,Poliwrath ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,18da5cfa-db4e-4f6e-b25e-370cd1d89ba3,043,Phanpy,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,b4e48211-3c85-42bb-bc18-cc0cbcadab0d,046,Dwebble,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,7a455898-a838-4776-8593-7c059a9d6687,048,Seviper,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c6f6d715-2e6e-4b35-b72c-c65ae6346e57,050,Zoroark,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c1e625a3-77d1-462d-9ac5-8c62e9b1bd19,051,Inkay,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,3cdc9e70-6bb6-4a9d-a03e-fb1c3e647b39,054,Dragalge,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,42651f80-3f3e-4bd2-b9a6-0c3bdf66aa91,057,Lickitung,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,126e21c3-31cb-40a4-84f6-1b386239eb31,064,Swablu,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,7ba9880d-993b-484d-a5d8-057a1f52662d,052,Malamar,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,fda2ec11-5ba5-43f7-be87-6ae629603a79,056,Farfetch'd,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,33656b33-4ca4-48bb-b059-c1fca19089dd,060,Teddiursa,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c7ca0978-c00a-4eb8-b3b7-d0d1aa8be331,063,Azurill,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,29e2cec4-0611-44eb-b8cc-845853b58afb,065,Zangoose,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,13150638-8c55-45c2-bed6-5b4affce083f,059,Igglybuff,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,ee5b8ab6-c587-4167-aec6-af4863741d3b,062,Miltank,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,44fbb377-4387-4899-8b82-058f1d5ce63e,069,Whitney,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c52743c1-4f8a-48b2-8ca0-cd2d25d4f5e3,072,Milotic,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,ae1896de-c635-4487-a04f-c63809a14f57,074,Yamper,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,f272a6a0-5add-488e-bfef-69e358b4708e,066,Fletchling,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,5ae4f626-22d7-4cd1-b8bf-bc311de04e43,070,Traveling Merchant,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,d7d2978e-0aba-48b0-b575-7bfb42ab147d,077,Azurill,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,12897deb-785e-46c3-b6f9-27292c1ce574,080,Suicune ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,630cf17f-daac-48ce-b2ba-315d35d60e5b,082,Poliwrath ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,3c2b922f-fbaf-4863-a144-a9f8796de666,075,Latios,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,cf69ee59-d070-47ef-8753-ca8ef26ae8c6,076,Phanpy,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,5d8dad60-2c94-4524-ad21-052c3c3ffde2,079,Entei ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,a093578d-c823-4917-8b53-7ffd19c63cae,086,Jumpluff ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,f0ea8076-4a44-46bf-91cd-e02d6718f115,091,Chimchar,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,bf337c3f-3427-4850-986e-387c3c93be32,087,Entei ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,343da868-959a-456b-bd75-449a03409c5c,097,Pyukumuku,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,aa773621-12ec-4f5b-81e1-74cc0ae0e9f4,099,Gabite,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,e4f6bbcd-45b9-4c4a-85d0-b4cff85b1fd1,101,Infernape ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,2ddb8036-7bdd-456a-af45-ba6431c15229,103,Garchomp ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,0bb1c5eb-2416-4f40-a460-4e01883b1c8b,088,Raikou ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c87f0adb-181d-43b5-ba7b-390d420e5aea,090,Suicune ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,21c59c05-92eb-4e3b-9bfa-2bb1c27ef1a3,092,Monferno,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,f27d6af5-9663-4544-babe-144a1444a9e3,093,Psyduck,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,e33a4825-dec6-422c-86d5-04e95408019b,096,Kingler,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,c3613a0d-180e-4f15-830b-02e5cc755e5f,100,Paldean Wooper,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,72a15cfc-31e3-4810-a1eb-292162984dad,104,Paldean Clodsire ex,base,domain_not_comparable,digital_only_excluded
A4a,Secluded Springs,,86150865-cc28-4a07-823e-264b6a7a8d2b,105,Mantyke,base,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,1a07dbe3-2b7b-4be3-a9b4-b025d87665e4,069,Jellicent,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,17bddada-4aba-4ea8-9849-d41dbbcf8510,117,Swirlix,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,083445df-6559-4657-a6bd-6416210df697,169,Cobalion,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,1909c34c-3cc0-4c57-a750-6908e9277826,193,Skitty,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,12ef385a-c66f-4426-9674-3996e239dc29,261,Hitmonchan ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,1727192f-0e84-4cf6-b04a-f79bf0e6a43d,139,Crabrawler,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,0dbe4a6f-8182-4ef4-9b91-7eba40d3bbb0,211,Wooloo,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,185776f3-2ca0-4541-b58b-04b6969c7810,165,Grimmsnarl,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,1af9e9ec-c0c1-4b99-8896-7883076c5a52,257,Jolteon ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,4122eb18-1777-4654-9921-4620e67e9305,166,Ferroseed,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,57dbd921-d384-4996-ad52-cf8ea893b0dc,022,Gogoat,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,4eea6872-bae5-43a6-acda-1a2328a833fc,083,Flaaffy,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,0689326c-8f1b-4ae7-9314-f507b4bc2777,315,Dodrio,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,8c010ddc-c588-45df-bcf8-878740fbe054,223,May,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,96c0b051-37c1-4219-837a-175ae870187b,131,Krokorok,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,2c008a09-b41d-4253-a8b3-80abe3a51639,018,Lilligant,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,fc6cf99e-ea96-4065-a0ad-acbae3b9685e,230,Growlithe,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,dea6ebf6-3092-4b59-8c0f-68007cf3c5a9,004,Silcoon,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,69fac429-908e-46fb-8df4-757cb7300872,152,Skorupi,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,11267311-1ea3-485d-9de2-93204be26d5a,201,Lillipup,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,bbcb5f3b-78cb-415f-bcee-09e57bc5b297,259,Mega Altaria ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,cde712ac-c248-4f68-9fe1-9a18c3b84f44,002,Mega Pinsir ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,e216c7c1-fa07-4065-881b-c7c83363ee54,007,Dustox,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,e809dc29-adc8-447d-bfa2-fb78d9b963bd,084,Ampharos,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,e0eebae4-7416-412a-ba24-e57db96fefcf,128,Hippopotas,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,f8e726c1-5e37-4c71-aa1f-22501ca282b9,170,Honedge,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,f05607f2-4394-4b24-b94d-70da2e4782d2,046,Pyroar,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,03e0dac6-a74c-44bf-8c0f-6b0a35409596,061,Panpour,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,a16cec74-b925-426d-8037-37f12eab7d54,041,Litwick,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,8c466e4f-165e-4351-8c65-6e82365d8fd5,087,Luxio,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,b10fbc70-2582-4339-b556-ce1296e48e42,155,Deino,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,6890d608-c7d2-440a-985c-36d63a7f692f,226,Lisia,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,ae46d4af-3b5e-4fe9-8804-b6815528ae65,009,Nuzleaf,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,65109064-fabc-4d50-bed9-938221620677,014,Simisage,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,3cf97ce1-b714-4cb4-aeb6-03b982987c77,024,Trevenant,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,89d4fe3e-48c6-4402-a7ee-5f77e79abee7,029,Arcanine,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,56032be1-df59-4632-8b9d-c69f35bb1fdd,033,Torchic,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,c5083198-081a-42e5-a54b-f14664079d31,037,Pansear,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,7033bf31-cff0-4520-96fd-9dc834db738f,047,Turtonator,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,727c8825-9a63-4303-9df3-d1d94c8e8bf4,052,Mega Gyarados ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,cd973b39-c7f6-4679-a531-10ff662ef8b7,056,Wailmer,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,8dee355e-d58e-4680-9f7f-acf58af58b58,070,Keldeo,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,f4489fa5-4ea2-4db9-8634-09198b8111fa,074,Bergmite,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,19009c06-44db-497d-9c56-de793ac3ef70,079,Barraskewda,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,94dff323-9f8b-4e7c-90a3-796a33c394cb,093,Galvantula,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,cb8c7d6f-6086-4270-a24f-578792936646,098,Xatu,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,98050fa4-9d2f-4423-ae62-5f29c0bea9d3,103,Duskull,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,70f431db-feb4-43d3-a97c-6a7037174c4c,107,Drifloon,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,7d096fa4-e65a-4e01-97ea-723ec7c19de0,115,Spritzee,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,b372baea-f64a-451e-b3bd-8d2f8afeb763,120,Klefki,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,d06a30e9-fb52-4c11-b514-31df397a7adc,124,Hitmonchan ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,10915160-4068-4633-ae85-adf34396177a,129,Hippowdon,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,35639e1e-14d8-4a94-b875-af5c65bfa306,138,Pancham,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,d97b1c0d-0d6f-4eb2-a760-c2865a9225c6,142,Bewear,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,d2316e60-ca2a-49ae-ad42-e11af4ec9876,147,Coalossal,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,70295223-6bc1-49df-bb8e-41e7035208d6,161,Mareanie,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,079ced30-2aa4-4ae0-8c3d-36003653200b,175,Corviknight,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,bd0ffd5a-e572-4fb1-a747-be51d81e6b52,184,Eevee,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,e5b916cb-c8cd-475a-91f9-1cbec28b194b,189,Linoone,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,a967b26c-bfa0-436f-8792-b7394b7f8baf,198,Chatot,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,4c33c561-a69e-49a7-80f0-5b247c7daea1,207,Furfrou,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,89320dfb-2053-4de3-adba-9ca386c2895f,212,Dubwool,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,0ed6fa5a-b4f8-4faa-95fd-9894d55a52bb,215,Hitting Hammer,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,2b96f421-d584-4214-8dd6-968f08971ae9,219,Heavy Helmet,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,b0a257c0-c0c1-480c-bd1f-e82ceb47c420,235,Keldeo,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,0fc5ecad-cdf0-4c0c-9611-3df0a10fb77c,239,Gothita,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,6f6e0504-43e9-4e56-a199-5a5bb3030626,243,Pancham,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,54762626-42fe-439b-8a9c-0af6aad5b5f1,252,Whimsicott ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,ee8eb32d-9e84-46fe-b824-65156b69b338,256,Greninja ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,edf8451e-5c5e-47b6-960c-23bf6f891117,265,Tauros ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,8ea45d91-4c7d-4523-8bc7-31c5e2e83654,274,Rapidash ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,252d9c22-9dbc-4f9f-941b-3f5438a8e5e3,278,Indeedee ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,4302a647-5550-463f-85de-274d6a6d454e,283,Tauros ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,fa09587d-917e-4104-9d37-e6d7a3a135bd,287,Bellsprout,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,694fd9d3-6254-41e1-85f1-a4e9ea1ab3ac,297,Poliwrath,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,11f01e63-0fa4-4b5b-b6dc-e08af4304098,302,Zapdos,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,62d1c31f-5be3-4cda-b5d3-4bd11e0f606a,307,Geodude,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,59e5038a-e0df-4882-a58f-0403b391ff02,311,Alolan Diglett,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,3ddeb733-d7cd-4077-82e1-ca76005c1d32,319,Palkia ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,58611977-2848-4e72-b623-65db9805fb98,324,Passimian ex,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,88fdef9e-5d4b-4463-968f-dae313481947,329,Lilligant,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,ba04ddc2-f926-4835-bb14-d8387144f2d8,005,Beautifly,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,8fa66029-a913-439d-a4e6-3be86ccf63ef,019,Maractus,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,c9530df3-1aba-4090-bc31-e7a34a85980c,006,Cascoon,,domain_not_comparable,digital_only_excluded
B1,Mega Rising,,2dd986a9-5990-4e33-975f-bb02be20f525,008,Seedot,,domain_not_comparable,digital_only_excluded
